display_name,normalized_name,occurrence_count,recipe_count,kind,nutrition_match_status,nutrition_reference_name,nutrition_matched_alias,quantity_examples,recipe_examples
Magatello Di Manzo A Fette Sottili,magatello di manzo a fette sottili,1,1,ingredient,unmatched,,,300 G (1),Carpaccio Al Forno
Magatello Di Manzo Affettato Sottilmente,magatello di manzo affettato sottilmente,1,1,ingredient,unmatched,,,300 G (1),Carpaccio Al Forno (2)
Magatello Di Vitello (12 Fettine Molto Sottili),magatello di vitello 12 fettine molto sottili,1,1,ingredient,unmatched,,,600 G (1),Involtini Al Prosciutto Con Il Bimby
Magatello Di Vitello (o Pesce Di Vitello),magatello di vitello o pesce di vitello,1,1,ingredient,unmatched,,,700 G (1),Arrosto Freddo Di Vitello E Tonno
Magatello Di Vitellone Affettato,magatello di vitellone affettato,1,1,ingredient,unmatched,,,200 G (1),Carpaccio Con Grana E Champignon
Maggiorana (facoltativo),maggiorana facoltativo,1,1,ingredient,unmatched,,,,Bisque Di Gamberi
Maggiorana E Timo Tritati,maggiorana e timo tritati,1,1,ingredient,unmatched,,,2 Cucchiai (1),Tortiglioni Con Formaggi E Pomodori Secchi
Maggiorana Fresca (o Maggiorana Essicata),maggiorana fresca o maggiorana essicata,1,1,ingredient,unmatched,,,1 Cucchiaino (1),Filetti Di Pollo Alle Olive
Maggiorana Grattugiata,maggiorana grattugiata,1,1,ingredient,unmatched,,,1/2 Cucchiaino (1),Crostini Con Crema Di Ceci
Maggiorana Per Tazza,maggiorana per tazza,1,1,ingredient,unmatched,,,1/2 Cucchiaino (1),Tè Di Maggiorana (2)
Maggiorana Sminuzzata,maggiorana sminuzzata,1,1,ingredient,unmatched,,,,Cappelli Di Funghi Al Forno
Maggiorana Spezzettata,maggiorana spezzettata,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Calzone Di Cavolfiore
Maggiorana Tritata Insieme Al Pepe,maggiorana tritata insieme al pepe,1,1,ingredient,unmatched,,,,Crema Forte Al Formaggio
Maggiorana Tritato Finemente,maggiorana tritato finemente,1,1,ingredient,unmatched,,,,Crema Di Asparagi
"Maggiorana, Finocchietto, Erba Cipollina",maggiorana finocchietto erba cipollina,1,1,ingredient,unmatched,,,1/2 Cucchiaio (1),Involtini Di Prosciutto Con Mascarpone E Gorgonzola
"Maggiorana, Prezzemolo E Salvia Tritati",maggiorana prezzemolo e salvia tritati,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Agnello Con Ratatouille Di Verdure
Magic Fruit Francoli,magic fruit francoli,1,1,ingredient,unmatched,,,3/10 (1),Kavana
Magnolia,magnolia,1,1,ingredient,unmatched,,,24 Petali (1),Magnolie Meringate Fritte
Magro Di Maiale,magro di maiale,1,1,ingredient,unmatched,,,200 G (1),Timballo Di Fettuccine
Magro Di Maiale Macinato,magro di maiale macinato,1,1,ingredient,unmatched,,,,Hamburger Del Salumiere
Magro Di Vitella,magro di vitella,1,1,ingredient,unmatched,,,250 G (1),Dado Fatto In Casa Per I Bambini
Magro Di Vitello,magro di vitello,1,1,ingredient,unmatched,,,200 G (1),Zuppa Di Lattughe Ripiene
Mai Tai Mix,mai tai mix,1,1,ingredient,unmatched,,,1/9 (1),El Conquistador
Maiale (fettine Da 50 G),maiale fettine da 50 g,1,1,ingredient,unmatched,,,8 Fettine (1),Maiale Ai Capperi
Maiale Di Circa 40 G Ognuna,maiale di circa 40 g ognuna,1,1,ingredient,unmatched,,,8 Fettine (1),Involtini Di Maiale In Agrodolce
Maiale Magro Macinato,maiale magro macinato,1,1,ingredient,unmatched,,,100 G (1),Polpettine Miste
Maialino Da Latte,maialino da latte,1,1,ingredient,unmatched,,,1 Testa (1),Galantina Ai Sottaceti
Maialino Di 20000 G,maialino di 20000 g,1,1,ingredient,unmatched,,,1 (1),Porchetta Alla Brace Farcita
Maionese (o Salsa Di Tofu),maionese o salsa di tofu,1,1,ingredient,unmatched,,,,Uova Multicolori
Maionese (vasetti Da 250 G),maionese vasetti da 250 g,1,1,ingredient,unmatched,,,1 Vasetto (1),Misto Al Granchio
Maionese A Piacere,maionese a piacere,1,1,ingredient,unmatched,,,,Cocktail Di Pesce Azzurro
Maionese Ai Capperi,maionese ai capperi,1,1,ingredient,unmatched,,,,Uova Sode Col Cappello
Maionese Allo Yogurth,maionese allo yogurth,1,1,ingredient,unmatched,,,2 Cucchiai (1),Tonno Vitellato
Maionese Con Un Uovo,maionese con un uovo,1,1,ingredient,unmatched,,,50 G (1),Riso Freddo Variopinto Con Le Olive
Maionese Di 2 Uova,maionese di 2 uova,1,1,ingredient,unmatched,,,,Asparagi All'arancia
Maionese In Tubetto,maionese in tubetto,1,1,ingredient,unmatched,,,,Limoni Piccanti
Maionese Light,maionese light,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Salsa Tartara (9)
Maionese Molto Densa,maionese molto densa,1,1,ingredient,unmatched,,,50 Cl (1),Salsa Piccadilly
Maionese Non Troppo Soda,maionese non troppo soda,1,1,ingredient,unmatched,,,,Insalata Alla Marinara
Maionese Piuttosto Densa,maionese piuttosto densa,1,1,ingredient,unmatched,,,1 Tazzina (1),Cozze Alla Maionese
Maionese Piuttosto Liquida,maionese piuttosto liquida,1,1,ingredient,unmatched,,,1 Tazza (1),Cannolicchi Freddi In Insalata
Mais (barattoli Da 250 G),mais barattoli da 250 g,1,1,ingredient,unmatched,,,1 Barattolo (1),Minestra Con Il Mais
Mais Biologico Al Naturale,mais biologico al naturale,1,1,ingredient,unmatched,,,2 Vasetti (1),Insalata Di Mais (2)
Mais Dolce In Grani,mais dolce in grani,1,1,ingredient,unmatched,,,400 G (1),Torta Di Spinaci E Riso
Mais Dolce In Scatola Scolato,mais dolce in scatola scolato,1,1,ingredient,unmatched,,,200 G (1),Frittelle Di Mais Dolce
Mais In Barattolo,mais in barattolo,1,1,ingredient,unmatched,,,350 G (1),Soufflé Di Mais Piccante
Mais Naturale,mais naturale,1,1,ingredient,unmatched,,,1 Confezione (1),Insalata Ricca (6)
Mais Scolato,mais scolato,1,1,ingredient,unmatched,,,150 G (1),Minestra Di Pollo E Mais
Mais Scolato E Passato Sotto L'acqua,mais scolato e passato sotto l acqua,1,1,ingredient,unmatched,,,5 Cucchiai (1),Gelato Al Mais
Mais Sgranato In Scatola,mais sgranato in scatola,1,1,ingredient,unmatched,,,600 G (1),Crocchette Di Mais
Mais Sotto Vuoto,mais sotto vuoto,1,1,ingredient,unmatched,,,1 Confezione (1),Nutella Snack
Maizena (facoltativo),maizena facoltativo,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Crema Di Finocchi
Maizena (o Fecola),maizena o fecola,1,1,ingredient,unmatched,,,80 G (1),Saint-honoré
Maizena (se Necessario),maizena se necessario,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Tocco Di Carne
Malli Di Noci Fresche,malli di noci fresche,1,1,ingredient,unmatched,,,4 Cucchiai (1),Grappa Stomachica
Malloreddus,malloreddus,1,1,ingredient,unmatched,,,200 G (1),Minestrone Sardo
Malto (orzo Germinato),malto orzo germinato,1,1,ingredient,unmatched,,,15 G (1),Infuso Di Malto
Malto D'orzo In Grani,malto d orzo in grani,1,1,ingredient,unmatched,,,50 G (1),Bitter Beer
Malto D'orzo In Polvere,malto d orzo in polvere,1,1,ingredient,unmatched,,,20 G (1),Curarsi Con Le Erbe - Ricetta 39.2
Malto Nero In Grani,malto nero in grani,1,1,ingredient,unmatched,,,450 G (1),Birra Stout
Malva (foglie Tenere E Fiori),malva foglie tenere e fiori,1,1,ingredient,unmatched,,,,Insalata Di Malva
Malvasia,malvasia,1,1,ingredient,unmatched,,,4 Cucchiai (1),Fusilli Alla Cernia
Malvasia O Vino Dolce,malvasia o vino dolce,1,1,ingredient,unmatched,,,,Mousse Alla Malvasia
Mambo Dry Rum,mambo dry rum,1,1,ingredient,unmatched,,,Alcune Gocce (1),Già Sai
Mandaranci Grandi,mandaranci grandi,1,1,ingredient,unmatched,,,4 (1),Mandaranci Grigliati
Mandarinetto (o Liquore Dolce),mandarinetto o liquore dolce,1,1,ingredient,unmatched,,,1 Bicchiere (1),Gelato Al Mandarino
Mandarinetto Siciliano,mandarinetto siciliano,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Rosa Sicula
Mandarini (scatole Di 360 G),mandarini scatole di 360 g,1,1,ingredient,unmatched,,,1 Scatola (1),Coppe Ai Mandarini
Mandarini (scorza Grattugiata),mandarini scorza grattugiata,1,1,ingredient,unmatched,,,3 (1),Sorbetto Di Mandarino
Mandarini (succo E Scorza Grattugiata),mandarini succo e scorza grattugiata,1,1,ingredient,unmatched,,,2 (1),Crepes Suzette (3)
Mandarini Medi,mandarini medi,1,1,ingredient,unmatched,,,2 (1),Gelato Al Mandarino
Mandarini Sbucciati,mandarini sbucciati,1,1,ingredient,unmatched,,,8 (1),Cocktail Per Le Feste Con Il Bimby
Mandarini Succosi,mandarini succosi,1,1,ingredient,unmatched,,,2 (1),Insalata Di Agrumi (2)
Mandarino A Fettine,mandarino a fettine,1,1,ingredient,unmatched,,,1 (1),Aviazione (2)
Mandarino Cinese Piccolo,mandarino cinese piccolo,1,1,ingredient,unmatched,,,1 (1),Mama Ueba
Mandarino Grande,mandarino grande,1,1,ingredient,unmatched,,,1 (1),Crepes Suzette (2)
Mandarino Intero,mandarino intero,1,1,ingredient,unmatched,,,1 (1),Liquore Di Melissa E Mandarino
Mandorla Amara,mandorla amara,1,1,ingredient,unmatched,,,1/2 Bicchiere (1),Latte Alla Portoghese
Mandorla Amara Di Navelli,mandorla amara di navelli,1,1,ingredient,unmatched,,,1/2 (1),Tagliolini Agli Scampi (2)
Mandorla Sbucciata,mandorla sbucciata,1,1,ingredient,unmatched,,,150 G (1),Trote Alle Mandorle (2)
Mandorlato,mandorlato,1,1,ingredient,unmatched,,,50 G (1),Semifreddo Al Cioccolato
Mandorle (noci Sgusciate),mandorle noci sgusciate,1,1,ingredient,unmatched,,,,Macedonia (2)
Mandorle (o Nocciole Tritate),mandorle o nocciole tritate,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Dolce Ripieno
Mandorle (o Noci Tostate),mandorle o noci tostate,1,1,ingredient,unmatched,,,,Strudel (2)
Mandorle A Bastoncino,mandorle a bastoncino,1,1,ingredient,unmatched,,,50 G (1),Pandolce Romano
Mandorle A Filetti Tostate,mandorle a filetti tostate,1,1,ingredient,unmatched,,,30 G (1),Bavette Integrali Con Speck E Scampi
Mandorle A Lamelle Tostate,mandorle a lamelle tostate,1,1,ingredient,unmatched,,,1 Manciata (1),Cavolfiore In Bellavista
Mandorle A Pezzettini,mandorle a pezzettini,1,1,ingredient,unmatched,,,125 G (1),Bastoncini Croccanti
Mandorle A Pezzi,mandorle a pezzi,1,1,ingredient,unmatched,,,60 G (1),Pane Di Frutta
Mandorle A Scaglie Tostate,mandorle a scaglie tostate,1,1,ingredient,unmatched,,,50 G (1),Torta Sbronza Irlandese
Mandorle A Scagliette,mandorle a scagliette,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Crema Di Avocado Con Panna
Mandorle Abbrustolite Tritate,mandorle abbrustolite tritate,1,1,ingredient,unmatched,,,50 G (1),Pasta Alle Sarde
Mandorle Amare Tritate,mandorle amare tritate,1,1,ingredient,unmatched,,,10 G (1),Pandolce Ai Semi Di Papavero
Mandorle Ben Abbrustolite,mandorle ben abbrustolite,1,1,ingredient,unmatched,,,250 G (1),Coabita
Mandorle Caramellate,mandorle caramellate,1,1,ingredient,unmatched,,,250 G (1),Spumone Alle Mandorle
Mandorle Caramellate Tritate Finemente,mandorle caramellate tritate finemente,1,1,ingredient,unmatched,,,4 Cucchiai (1),Crepes Di Cioccolato Al Mascarpone
Mandorle Con Scorza,mandorle con scorza,1,1,ingredient,unmatched,,,500 G (1),Cantucci
Mandorle D'albicocca,mandorle d albicocca,1,1,ingredient,unmatched,,,Alcune (1),Marmellata Di Albicocche (2)
Mandorle Di Noto,mandorle di noto,1,1,ingredient,unmatched,,,80 G (1),Ricciola Alle Mandorle E Pistacchi
Mandorle Dimezzate E Sbucciate,mandorle dimezzate e sbucciate,1,1,ingredient,unmatched,,,40 (1),Rombi Aromatici
Mandorle Dolci (possibilmente Di Avola),mandorle dolci possibilmente di avola,1,1,ingredient,unmatched,,,300 G (1),Marzapane (2)
Mandorle Dolci Già Pelate,mandorle dolci gia pelate,1,1,ingredient,unmatched,,,100 G (1),Budino Alle Mandorle
Mandorle Dolci Pelate E Sbriciolate,mandorle dolci pelate e sbriciolate,1,1,ingredient,unmatched,,,50 G (1),Fragole Alla Cardinale
Mandorle Dolci Pelate Tagliate A Striscette,mandorle dolci pelate tagliate a striscette,1,1,ingredient,unmatched,,,50 G (1),Fragole Cardinale
Mandorle Dolci Spellate,mandorle dolci spellate,1,1,ingredient,unmatched,,,200 G (1),Arance Gelate
Mandorle Dolci Tostate,mandorle dolci tostate,1,1,ingredient,unmatched,,,,Dessert Tropicale
Mandorle Dolci Tritate,mandorle dolci tritate,1,1,ingredient,unmatched,,,40 G (1),Pandolce Ai Semi Di Papavero
Mandorle E Burro,mandorle e burro,1,1,ingredient,unmatched,,,100 G (1),Dolce Alle Mandorle (2)
Mandorle E Cioccolato Fondente,mandorle e cioccolato fondente,1,1,ingredient,unmatched,,,200 G (1),Budino Di Caffè
Mandorle E Noci Tritate Grossolanamente,mandorle e noci tritate grossolanamente,1,1,ingredient,unmatched,,,3 Cucchiai (1),Macedonia Con Germogli
Mandorle E Uvetta Sultanina Tritate Grossolanamente,mandorle e uvetta sultanina tritate grossolanamente,1,1,ingredient,unmatched,,,100 G (1),Mango Chutney
Mandorle Eventualmente Miste A Nocciole,mandorle eventualmente miste a nocciole,1,1,ingredient,unmatched,,,150 G (1),Budino All'orzo Con Frutta Secca
Mandorle Già Pelate,mandorle gia pelate,1,1,ingredient,unmatched,,,30 G (1),Gelato Al Pistacchio
Mandorle Intere Pelate,mandorle intere pelate,1,1,ingredient,unmatched,,,200 G (1),Biscotti Alle Mandorle (2)
Mandorle Intere Sbucciate,mandorle intere sbucciate,1,1,ingredient,unmatched,,,,Crema Di Susine
Mandorle Lamellate,mandorle lamellate,1,1,ingredient,unmatched,,,20 G (1),Kumquat Caramellati Con Zabaglione In Cialda Alle Mandorle
Mandorle Macinate Finemente,mandorle macinate finemente,1,1,ingredient,unmatched,,,60 G (1),Praline Al Miele
Mandorle Nere,mandorle nere,1,1,ingredient,unmatched,,,100 G (1),Biscotti Alla Frutta
Mandorle Non Pelate,mandorle non pelate,1,1,ingredient,unmatched,,,50 G (1),Biscotti Di Carnevale Al Caffè
Mandorle Non Spellate Tritate Fini,mandorle non spellate tritate fini,1,1,ingredient,unmatched,,,375 G (1),Stelle Di Cannella
Mandorle O Noci,mandorle o noci,1,1,ingredient,unmatched,,,,Tartine Di Formaggio Calde
Mandorle Pelate (o Ciliegie Candite),mandorle pelate o ciliegie candite,1,1,ingredient,unmatched,,,,Pastine Da Tè
Mandorle Pelate A Fette,mandorle pelate a fette,1,1,ingredient,unmatched,,,200 G (1),Trota Alle Mandorle
Mandorle Pelate E Macinate,mandorle pelate e macinate,1,1,ingredient,unmatched,,,100 G (1),Torta Di Ricotta (5)
Mandorle Pelate E Sfilettate,mandorle pelate e sfilettate,1,1,ingredient,unmatched,,,1 Manciata (1),Composta Di Prugne
Mandorle Pelate Ridotte In Filetti,mandorle pelate ridotte in filetti,1,1,ingredient,unmatched,,,500 G (1),Gattò A Rombi
Mandorle Pelate Ridotte In Polvere,mandorle pelate ridotte in polvere,1,1,ingredient,unmatched,,,1000 G (1),Marzapane
Mandorle Pelate Sfilettate,mandorle pelate sfilettate,1,1,ingredient,unmatched,,,,Dolce Greco Di Riso
Mandorle Pelate Tagliate A Striscette,mandorle pelate tagliate a striscette,1,1,ingredient,unmatched,,,30 G (1),Lamponi Al Liquore
Mandorle Polverizzate,mandorle polverizzate,1,1,ingredient,unmatched,,,50 G (1),Quiche Alla Crema Di Piselli
Mandorle Ricoperte Di Zucchero,mandorle ricoperte di zucchero,1,1,ingredient,unmatched,,,8 (1),Spumone Di Lattemiele
Mandorle Sbianchite,mandorle sbianchite,1,1,ingredient,unmatched,,,50 G (1),Pollo All'indiana
Mandorle Sbucciate E Tritate,mandorle sbucciate e tritate,1,1,ingredient,unmatched,,,50 G (1),Kranz Di Pasqua
Mandorle Sbucciate E Triturate,mandorle sbucciate e triturate,1,1,ingredient,unmatched,,,3 Cucchiai (1),Costolette Di Agnello Alle Mandorle
Mandorle Sbucciate Tostate,mandorle sbucciate tostate,1,1,ingredient,unmatched,,,150 G (1),Trote Al Forno Con Scagliette Di Mandorle
Mandorle Senza Pellicina,mandorle senza pellicina,1,1,ingredient,unmatched,,,200 G (1),Parfait Di Mandorle
Mandorle Sfilettate E Tostate (facoltativo),mandorle sfilettate e tostate facoltativo,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Crostata Ai Lamponi
Mandorle Sgusciate E Tagliate A Filetti,mandorle sgusciate e tagliate a filetti,1,1,ingredient,unmatched,,,50 G (1),Fusilli Coi Broccoli
Mandorle Sgusciate E Tostate E Noci,mandorle sgusciate e tostate e noci,1,1,ingredient,unmatched,,,30 G (1),Mattonella Di Fichi Secchi
Mandorle Sgusciate E Tritate,mandorle sgusciate e tritate,1,1,ingredient,unmatched,,,Alcuni Pezzettini (1),Sosamelli
Mandorle Sgusciate Non Tostate,mandorle sgusciate non tostate,1,1,ingredient,unmatched,,,Alcune (1),Succo Di Pera Con Succo Di Pompelmo E Di Carota
"Mandorle Sgusciate, Pelate E Tritate",mandorle sgusciate pelate e tritate,1,1,ingredient,unmatched,,,50 G (1),Couscous
"Mandorle Sgusciate, Tostate E Spellate",mandorle sgusciate tostate e spellate,1,1,ingredient,unmatched,,,500 G (1),Mandorle Pralinate (3)
Mandorle Spellate Tritate,mandorle spellate tritate,1,1,ingredient,unmatched,,,50 G (1),Insalata Di Farricello
Mandorle Tagliate A Julienne,mandorle tagliate a julienne,1,1,ingredient,unmatched,,,150 G (1),Torta Portoghese
Mandorle Tagliate A Lamelle,mandorle tagliate a lamelle,1,1,ingredient,unmatched,,,30 G (1),Capriccio Di Fragole
Mandorle Tostate A Granella,mandorle tostate a granella,1,1,ingredient,unmatched,,,100 G (1),Torroncini
Mandorle Tostate A Scaglie,mandorle tostate a scaglie,1,1,ingredient,unmatched,,,30 G (1),Crostata Di Albicocche Alle Mandorle
Mandorle Tostate Al Momento,mandorle tostate al momento,1,1,ingredient,unmatched,,,50 G (1),Arance Caramellate (4)
Mandorle Tostate E Pestate A Poltiglia Nel Mortaio,mandorle tostate e pestate a poltiglia nel mortaio,1,1,ingredient,unmatched,,,100 G (1),Ciambelline Siciliane
Mandorle Tostate E Sbucciate,mandorle tostate e sbucciate,1,1,ingredient,unmatched,,,40 G (1),Insalata Di Fine Inverno
Mandorle Tostate Macinate,mandorle tostate macinate,1,1,ingredient,unmatched,,,350 G (1),Goduriosa
Mandorle Tostate Pestate Nel Mortaio,mandorle tostate pestate nel mortaio,1,1,ingredient,unmatched,,,100 G (1),Ciambelle Di Casa
Mandorle Tostate Salate,mandorle tostate salate,1,1,ingredient,unmatched,,,16 (1),Spiedini Di Prugne (2)
Mandorle Tostate Sfilettate,mandorle tostate sfilettate,1,1,ingredient,unmatched,,,4 Cucchiaini (1),Frappé Di Anguria
Mandorle Tostate Sgusciate,mandorle tostate sgusciate,1,1,ingredient,unmatched,,,80 G (1),Cavolfiore Al Sesamo
Mandorle Tostate Tagliate,mandorle tostate tagliate,1,1,ingredient,unmatched,,,50 G (1),Pappardelle Al Gorgonzola
Mandorle Tritate A Pezzetti Grossi,mandorle tritate a pezzetti grossi,1,1,ingredient,unmatched,,,500 G (1),Spumini
Mandorle Tritate E Tostate,mandorle tritate e tostate,1,1,ingredient,unmatched,,,200 G (1),Ananas Moulin Rouge
Mandorle Tritate Fini,mandorle tritate fini,1,1,ingredient,unmatched,,,50 G (1),Torta Di Pesche (2)
Mandorle Tritate In Polvere,mandorle tritate in polvere,1,1,ingredient,unmatched,,,2 Cucchiai (1),Coppe Gran Varietà
Mandorle Tritate Non Salate,mandorle tritate non salate,1,1,ingredient,unmatched,,,,Spiedini Alla Frutta
Manghi Grandi,manghi grandi,1,1,ingredient,unmatched,,,4 (1),Sorbetto Di Mango
Manghi Verdi,manghi verdi,1,1,ingredient,unmatched,,,6 (1),Mango Chutney
Mango Disidratato,mango disidratato,1,1,ingredient,unmatched,,,50 G (1),Macedonia Colorata (2)
Mango Maturi,mango maturi,1,1,ingredient,unmatched,,,3 (1),Insalata Di Mango
Mango Maturo,mango maturo,1,1,ingredient,unmatched,,,1 (1),Blanquette Di Tacchino Con Mango E Gamberetti
Mango Maturo (da Circa 600 G),mango maturo da circa 600 g,1,1,ingredient,unmatched,,,1 (1),Zuppa Di Mango Con Pollo
Mango Piccolo,mango piccolo,1,1,ingredient,unmatched,,,1 (1),Cocktail Di Gamberi Hawaiano
Mango Piccolo Non Troppo Maturo,mango piccolo non troppo maturo,1,1,ingredient,unmatched,,,1 (1),Insalata Di Riso Con Pesci E Frutti Di Mare
Mango Verde Pelato Grattugiato,mango verde pelato grattugiato,1,1,ingredient,unmatched,,,500 G (1),Insalata Thai Di Mango Verde
Mango-chutney,mango chutney,1,1,ingredient,unmatched,,,1 Cucchiaio (1),Cocktail Di Gamberi Hawaiano
Mangostani,mangostani,1,1,ingredient,unmatched,,,6 (1),Crema Di Mangostano
Manioca,manioca,1,1,ingredient,unmatched,,,500 G (1),Palitos De Yuca
Manioca Pelata Tagliata A Dadini,manioca pelata tagliata a dadini,1,1,ingredient,unmatched,,,450 G (1),Torta Di Manioca E Formaggio
Manzo (bistecche Da 200 G),manzo bistecche da 200 g,1,1,ingredient,unmatched,,,4 Bistecche (1),Bistecche Alle Erbe
Manzo (fetta Di 800 G),manzo fetta di 800 g,1,1,ingredient,unmatched,,,1 Fetta (1),Falsomagro
Manzo (fette Da 150 G),manzo fette da 150 g,1,1,ingredient,unmatched,,,4 Fette (1),Manzo Alla Senape
Manzo (fette Da 200 G),manzo fette da 200 g,1,1,ingredient,unmatched,,,1 Fetta (1),Cotechino Vestito
Manzo (fette Spesse 2 Cm),manzo fette spesse 2 cm,1,1,ingredient,unmatched,,,4 Fette (1),Pizzaiola
Manzo A Fettine,manzo a fettine,1,1,ingredient,unmatched,,,200 G (1),Verdurine In Sfoglia Di Manzo Con Topinambur E Vino Rosso
Manzo Brasato (o Manzo Bollito),manzo brasato o manzo bollito,1,1,ingredient,unmatched,,,360 G (1),Agnolotti Alla Piemontese
Manzo Cotto,manzo cotto,1,1,ingredient,unmatched,,,40 G (1),Pappa Con Carote E Sedano Con Il Bimby
Manzo E Vitello,manzo e vitello,1,1,ingredient,unmatched,,,800 G (1),Passatelli Verdi
Manzo In Fette Da 800 G,manzo in fette da 800 g,1,1,ingredient,unmatched,,,800 G (1),Rotolo Di Manzo Farcito
Manzo Lardellato,manzo lardellato,1,1,ingredient,unmatched,,,800 G (1),Stufato Con Carote
Manzo Lesso,manzo lesso,1,1,ingredient,unmatched,,,,Zuppa D'orzo E Ortiche
